,id_str,user_id,text,created_at,lang,entities_hashtags,entities_symbols,location,coordinates,time_zone
0,1262405707531354113,743397701170012160,Till we doctors unite - we shall be faced with same challenges in different situations. https://t.co/fewUjjFtkF,2020-05-18 15:32:29,en,[],[],"Mumbai, India",,
1,1262405774698934274,1211561075126104064,"After the Central team appreciates Mamata Didi's arrangements in the State-run Infectious Disease Hospital, this shows how much Didi cares for its people. She is efficiently fighting against Corona and Fake allegations by BJP at the same time
So let's hit BJP #BanglaRukcheCorona https://t.co/7RyoS0WASd",2020-05-18 15:32:45,en,"[{'text': 'BanglaRukcheCorona', 'indices': [260, 279]}]",[],"Kolkata, India",,
2,1262406010205097984,842085520800804864,"@HaryanaAaj As we look situation of Covid-19 cases slightly comes down in haryana but more relaxation can be dangerous for State , peoples have to very careful before they go to out of home , I hope everyone understands this and saves others and his family as well",2020-05-18 15:33:41,en,[],[],"Gurgaon, India",,
3,1262406074776207362,54894351,"BENGAL COVID ALERT 18/5
Highest one day spike in new case
New case 148
Total Active Case 1575
Discharge 47
Total Discharge 1006
Death 6
Total death 172
Comorbidity 72
Samples tested 7,614
Total samples 93,570
% samples testing +ve 3.02
#BengalFightsCorona #COVID19india",2020-05-18 15:33:57,en,"[{'text': 'BengalFightsCorona', 'indices': [236, 255]}, {'text': 'COVID19india', 'indices': [256, 269]}]",[],Kolkata,,
4,1262406087682281473,1097895289866772481,"WHO's World Health Assembly delays decision on Taiwan's observer status; Matter will be taken up later this year. 
#COVID",2020-05-18 15:34:00,en,"[{'text': 'COVID', 'indices': [115, 121]}]",[],New Delhi,,
5,1262406120079007744,1236700338054287360,"The pandemic COVID 19 spread d nation and caused lockdwn across d country. Its important for all of us to take necessary steps to keep ourselves,our loved ones,nd our local and global communities safe and supported
We are with you to support d education systm
StaySafe&amp;StayHealthy https://t.co/6pMymhr1ay",2020-05-18 15:34:08,en,[],[],Gowraram,,
6,1262406246826602504,2535760261,"Please do regular Yoga &amp; Pranayams, take Decoction of Giloy(Amrita). Only it will increase our immunity to avoid Coronavirus and will help us to keep safe. Keep proper distance while going outside (if needed). @VipinRao_ 
@MaheshY16814711 
@aky100101 
@KumaraDushyant",2020-05-18 15:34:38,en,[],[],"Rewari, India",,
7,1262406270973288449,1062187602420236289,excellent and pertinent points by @N_Kabeer on how Covid and lockdowns is exacerbating existing faultlines everywhere. https://t.co/T7k5SJXGR2,2020-05-18 15:34:44,en,[],[],"New Delhi, India",,
8,1262406299087630336,238836902,"Most ever cases of corona in Karnataka, everyday record is broken by itself. So sad.",2020-05-18 15:34:50,en,[],[],India,,
9,1262406357539586050,1097895289866772481,"Next door Bhutan speaking at WHO's WHA assembly on #COVID; Will ensure ""no Individual or family suffers hardship"", says the ""happiest country' in the world. https://t.co/pEVbE4CPYR",2020-05-18 15:35:04,en,"[{'text': 'COVID', 'indices': [51, 57]}]",[],New Delhi,,
10,1262406379614228481,577339803,@IndiaPostOffice Thank you for your response. Hence requesting government to extend this date by a month in view of the COVID 19 situation. Else it may create a rush at Post office @nsitharaman @rsprasad @narendramodi @PMOIndia,2020-05-18 15:35:09,en,[],[],,,
11,1262406544328622080,2521248511,Very nice video information for all people. https://t.co/WqNiQiwVbp,2020-05-18 15:35:49,en,[],[],Uttar Pradesh India,,
12,1262406614243573765,194579921,Corona : The Endgame #LockdownDiaries #Endgame https://t.co/S6Q9U0lfL7,2020-05-18 15:36:05,en,"[{'text': 'LockdownDiaries', 'indices': [21, 37]}, {'text': 'Endgame', 'indices': [38, 46]}]",[],Navi Mumbai,,
