,id_str,user_id,text,created_at,lang,entities_hashtags,entities_symbols,location,coordinates,time_zone
0,1244950883533643776,611024019,Even this Corona virus can be cured but these caste n religion biased ppl can't be never ever be cured.  It's much more dangerous than Corona,2020-03-31 11:33:15,en,[],[],Everywhere  ,,
1,1244950974390624257,1154265832651780096,"Maahrey Desh ka har ik Bhaiya(original) #corona #haryanvi #song #respect for labour
Watch full song on Below link
https://t.co/sxzSjrkP6b
@PMOIndia @narendramodi @sudhirchaudhary @ravishndtv @ZeeNews @ndtv @rjraunac @RajatSharmaLive @neeleshmisra @prasoonjoshi_ #himanshukhatri https://t.co/JYenT5NmDr",2020-03-31 11:33:37,en,"[{'text': 'corona', 'indices': [40, 47]}, {'text': 'haryanvi', 'indices': [48, 57]}, {'text': 'song', 'indices': [58, 63]}, {'text': 'respect', 'indices': [64, 72]}, {'text': 'himanshukhatri', 'indices': [262, 277]}]",[],Faridabad,,
2,1244950982942953472,3892933453,"Nope, I don't think it is. This is you deliberately displaying your ignorance in order to praise Pappu Gandhi. https://t.co/kvlBN6n6Gv",2020-03-31 11:33:39,en,[],[],"Vadodara, India",,
3,1244951111963791360,922894424,"Mr.@Guddu_012 one of the members ""Vivekananda Sporting Club"" donated Rs. 500/- to #PMCaresFunds for fighting against #corona. 
@narendramodi @MamataOfficial @sambitswaraj https://t.co/opms4IKHqm",2020-03-31 11:34:09,en,"[{'text': 'PMCaresFunds', 'indices': [82, 95]}, {'text': 'corona', 'indices': [117, 124]}]",[],"Malda,West Bengal, India",,
4,1244951165659312128,74162921,"Voluntary Organ #ArmyWivesWelfareAssociation #AWWA  Provides 3,700 Food Packets to #DelhiGovt :#Corona 
https://t.co/RDaKXAonTk",2020-03-31 11:34:22,en,"[{'text': 'ArmyWivesWelfareAssociation', 'indices': [16, 44]}, {'text': 'AWWA', 'indices': [45, 50]}, {'text': 'DelhiGovt', 'indices': [83, 93]}, {'text': 'Corona', 'indices': [95, 102]}]",[],National Capital Region,,
5,1244951199729606657,2799066668,@PMOIndia @narendramodi now its time to rule for corona spread in people's like a Dubai security system,2020-03-31 11:34:30,en,[],[],Vadodara,,
6,1244951311625281537,280751936,@salimdotcomrade Entire Parsi community I Iran became victim Jihad and islamic countries are sending corona jihadists to India https://t.co/qzBMlqXJeR,2020-03-31 11:34:57,en,[],[],VISAKHAPATNAM,,
7,1244951314091499521,314993224,"@AmitShah Hello dear home minster sir  its time to everything under your guidline to stop corona. Specially when i heard news about Nizamudin.More than 1500 indian citizen affected,we don't know how much more affected by corona virus.Its time to stop it and u can only do it sir🙏",2020-03-31 11:34:58,en,[],[],vadodara,,
8,1244951436401704960,862631715256381440,Bangalore police with a crazy idea to create Corona awareness.😂 ಅದ್ದೂರಿ 💯 @ Bangluru. https://t.co/5vZ5jy4N2X,2020-03-31 11:35:27,en,[],[],"Kankinara, Kolkata, India","{'type': 'Point', 'coordinates': [77.56994921, 12.97015794]}",
9,1244951446237278209,1197184162425266176,"During the election, all employees engaged in the election process have health and life insurance, similarly health and life insurance should be provided to all employees/officers, NGO workers and media workers working in the Corona crisis.
@ChouhanShivraj @digvijaya_28 
#Corona",2020-03-31 11:35:29,en,"[{'text': 'Corona', 'indices': [272, 279]}]",[],"Madhya Pradesh, India",,
10,1244951472833323015,762634375917744130,@clusteraws One thing I do fail to understand though: Why didn’t the GoI cancelled the visas of those participated in the light of corona spreading?? Shows ignorance from their part as well... Maybe @AmitShah can guide us on it??,2020-03-31 11:35:35,en,[],[],"New Delhi, India",,
11,1244951786097532928,176011741,"@narendramodi Sir if it is possible to identify corona unaffected areas i.e,  areas in which there is no corona. please identify and completely disconnect  those areas from other affected areas. Later on all activities within those  areas can be allowed",2020-03-31 11:36:50,en,[],[],Mysore,,
12,1244951965488070657,3305671597,Please anyone suggest any news channel whr i will not have to see @ArvindKejriwal face. I want to watch #corona updates and forced to see this FOX everytime i switch channels as if India has only one CM.,2020-03-31 11:37:33,en,"[{'text': 'corona', 'indices': [104, 111]}]",[],"Mumbai, India",,
13,1244952030847709184,1659497545,"@Sumfortweet ‘MyGov Corona Newsdesk’ 
It is a corona dedicated official channel of GOI on Telegram.",2020-03-31 11:37:48,en,[],[],"पानीपत, भारत",,
14,1244952128021360640,716953748132667392,@timesofindia it's only and only Muslims who spread corona in India. why do you want to keep your eyes closed on bitter truth. ...,2020-03-31 11:38:12,en,[],[],"Patna, India",,
15,1244952247017934850,97182790,"You are not the first one, lots of people before you gave their effort to establish @RahulGandhi as leader. Alas, all failed. It's for sure you will also because pony can't be sold for running race. https://t.co/W9Hdppy6gT",2020-03-31 11:38:40,en,[],[],"पंचकुला, भारत",,
16,1244952330522357760,145658938,"Whatever someone says to #CORONA, I will call it a #Chinese_epidemic or #Chinese_virus . The punishment for the mistake of you people is now a threat to the whole world, apologize to the whole world.
@ChineseEmbinUS
@WHO
@UNDPClimate https://t.co/EWFlig0EVZ",2020-03-31 11:39:00,en,"[{'text': 'CORONA', 'indices': [25, 32]}, {'text': 'Chinese_epidemic', 'indices': [51, 68]}, {'text': 'Chinese_virus', 'indices': [72, 86]}]",[],guwahati,,
17,1244952394410196993,1170282267287199745,"Are #chamcho liberal intlectual bhaand secular logo ab to baaz aao #COVID19 #Corona par b politics Kar rahe ho or rumour spread Kar rahe ho 🤷 #Coronavirustruth 🧐 #कोरोना_जिहाद 😤
#StayAtHome please 🙏 https://t.co/8DYUiCgbNX https://t.co/AKIqtqyE3j",2020-03-31 11:39:15,en,"[{'text': 'chamcho', 'indices': [4, 12]}, {'text': 'COVID19', 'indices': [67, 75]}, {'text': 'Corona', 'indices': [76, 83]}, {'text': 'Coronavirustruth', 'indices': [142, 159]}, {'text': 'कोरोना_जिहाद', 'indices': [162, 175]}, {'text': 'StayAtHome', 'indices': [178, 189]}]",[], आर्यावर्त भारतवर्ष भारत 🇮🇳,,
18,1244952595870801920,707183300419321856,"@HMOIndia 
@DelhiPolice 
Sir,
Action https://t.co/wGL3m3iFPV",2020-03-31 11:40:03,en,[],[],"Bengaluru, India",,
19,1244952994149367810,1883312480,"@drgchawla @BDUTT @DrRebellious @imVkohli @klrahul11 @imjadeja @ndtv @ajaydevgn @narendramodi @elboghdadly @MichaelKugelman @LeoDiCaprio @drkamnakakkar Ohhh. Dilemma for me.corona virus like my beard,do my wife also. What to do😩",2020-03-31 11:41:38,en,[],[],"India,Bharat,Hind,Sindh,SHIVA",,
20,1244953016299642882,1170282267287199745,"Well said 👌 sir ji 😍👏
INDIA 🇮🇳 me #Corona ho nhi raha balki spread Kar rahe h #कोरोना_जिहाद #Coronavirustruth https://t.co/x65bixnrBf",2020-03-31 11:41:43,en,"[{'text': 'Corona', 'indices': [34, 41]}, {'text': 'कोरोना_जिहाद', 'indices': [78, 91]}, {'text': 'Coronavirustruth', 'indices': [92, 109]}]",[], आर्यावर्त भारतवर्ष भारत 🇮🇳,,
21,1244953129512095745,85519470,"5th time?
Why don't you test Corona for Kanika kapoor virus? Might help?
#justsaying https://t.co/HaMcOOJenF",2020-03-31 11:42:10,en,"[{'text': 'justsaying', 'indices': [73, 84]}]",[],"Thane, India",,
