,id_str,user_id,text,created_at,lang,entities_hashtags,entities_symbols,location,coordinates,time_zone
0,1264213237286961152,79961517,"Vijayan most certainly should be quarantined for this treason......selling anybody or anything that's not his.......wakeup #mallus.......Sprinklr deletes all backup data on COVID-19 #ChinaVirus patients of Kerala , India News News | https://t.co/L68RBGdvhT https://t.co/8KxJvmBVjh",2020-05-23 15:14:58,en,"[{'text': 'mallus', 'indices': [123, 130]}, {'text': 'ChinaVirus', 'indices': [182, 193]}]",[],"Coimbatore, India",,
1,1264213649406799874,1257881755207364608,"On The Initiative Of Sudarshan Foundation(Affiliated With NYK, Dhalai,Tripura), Important Discussions About Corona Virus Were Held In Different Houses Of Kulai Kekmachara G.P Area, Ambassa, Dhalai And Awareness Leaflets Were Distributed. @Nyksindia @IMmanoj70 @dnath_chandan https://t.co/KsL996XJrH",2020-05-23 15:16:36,en,[],[],Ambassa,,
2,1264213985496150016,1242057536284397569,"Please arrange e.scientis  too if you can who have changed a new scenario of the nation add raised name, fame life style and selfl sufficiency in there respective field especially agriculture. Thanks for this program. https://t.co/sLyjb39ssd",2020-05-23 15:17:56,en,[],[],"Ghaziabad, lndia",,
3,1264214149329940480,923194311524491264,"Date : 27/04/2020
Food Distribution done by Umeed Ki Kiran NGO for 6180 poor people in Lockdown🙏
Place : Shahberi, UP 🇮🇳 
Jai Hind 🇮🇳
@SR_SandeepRana

#COVID19 #UmeedKiKiran #SandeepRana #UKK #Bharat
#IndiaFightsCOVID19
#India #CoronaWarriors
#IndiaFightsCorona
#FeedTheNeedy https://t.co/ov882uDWw6",2020-05-23 15:18:35,en,"[{'text': 'COVID19', 'indices': [151, 159]}, {'text': 'UmeedKiKiran', 'indices': [160, 173]}, {'text': 'SandeepRana', 'indices': [174, 186]}, {'text': 'UKK', 'indices': [187, 191]}, {'text': 'Bharat', 'indices': [192, 199]}, {'text': 'IndiaFightsCOVID19', 'indices': [200, 219]}, {'text': 'India', 'indices': [220, 226]}, {'text': 'CoronaWarriors', 'indices': [227, 242]}, {'text': 'IndiaFightsCorona', 'indices': [243, 261]}, {'text': 'FeedTheNeedy', 'indices': [262, 275]}]",[],"Rohini, New Delhi",,
4,1264214193395453954,194418820,"Rounds of Applauds for @SonuSood 
Bollywood too has a Corona Warrior 👏👏
God bless you @Sonu https://t.co/siilRygi6a",2020-05-23 15:18:46,en,[],[],Planet Earth,,
5,1264214515069136896,61549282,"Gujarat Corona Updates
23/05/2020, 7:40 PM

#coronaupdateingujarat
#Covid_19india 
#CoronaWarriors 
#CoronaUpdatesInIndia https://t.co/MWrIFl9Odg",2020-05-23 15:20:03,en,"[{'text': 'coronaupdateingujarat', 'indices': [44, 66]}, {'text': 'Covid_19india', 'indices': [67, 81]}, {'text': 'CoronaWarriors', 'indices': [83, 98]}, {'text': 'CoronaUpdatesInIndia', 'indices': [100, 121]}]",[],"Tv9 Gujarati, Ahmedabad",,
6,1264214558350151681,876346496311894016,@ArvindKejriwal covid patient not vivid typing error,2020-05-23 15:20:13,en,[],[],,,
7,1264214572342358022,1070993037382303744,"How Italy Defeated COVID-19 Cured 14, 000 Patients A Day–italiarevelacurardelcovid19 https://t.co/FEjf0oS7Gy via @Newspotng @MumbaiMirror @fayedsouza @sardesairajdeep @RahulGandhi  this something that needs to be investigated if true.",2020-05-23 15:20:16,en,[],[],"Mumbai, India",,
8,1264214858251161600,868864614548877312,"@sandeshnews Release positive news only.. SVP Hospital he diagnose and release more than 4000 peoples...Please don’t issue news of that same name person who exchanged yesterday. This is my humble request please.... Please cooperate Corona warriors and government of Gujarat, thx",2020-05-23 15:21:24,en,[],[],India,,
9,1264214932817666049,1260975219788746752,Requesting everyone to observe social distancing to the maximum possible extent. https://t.co/pTFlDiSr8W,2020-05-23 15:21:42,en,[],[],Guwahati.,,
10,1264215022063939584,732973041416732672,@HarrisD63432503 @SyedMJahangeer1 @shahbaazk8174 @BhavikaKapoor5 @DickDarryl @SpiritOfCongres @aayeff1 @MrsYNV @PariTalat @shenaz_irani Thank you for the compliment ! My building might get sealed tomorrow as the lady living in the house opposite mine has tested positive for Covid19 !,2020-05-23 15:22:03,en,[],[],"Versova, Mumbai",,
11,1264215090145812481,303132193,@myogiadityanath @drdineshbjp @HomeDepttUP @dm_ghaziabad @Gen_VKSingh @sunilsharma_bjp @bbpspa Thanks for asking pvt schools not to increase fees this year. Can UP Government give instructions like Haryana Government to take only tuition fees during lockdown period. https://t.co/LPnw8qqLIX,2020-05-23 15:22:20,en,[],[],India,,
12,1264215275299205121,923194311524491264,"Date : 28/04/2020
Food Distribution done by Umeed Ki Kiran NGO for 6360 poor people in Lockdown🙏
Place : Shahberi, UP 🇮🇳 
Jai Hind 🇮🇳
@SR_SandeepRana

#COVID19 #UmeedKiKiran #SandeepRana #UKK #Bharat
#IndiaFightsCOVID19
#India #CoronaWarriors
#IndiaFightsCorona
#FeedTheNeedy https://t.co/avyz36zGPi",2020-05-23 15:23:04,en,"[{'text': 'COVID19', 'indices': [151, 159]}, {'text': 'UmeedKiKiran', 'indices': [160, 173]}, {'text': 'SandeepRana', 'indices': [174, 186]}, {'text': 'UKK', 'indices': [187, 191]}, {'text': 'Bharat', 'indices': [192, 199]}, {'text': 'IndiaFightsCOVID19', 'indices': [200, 219]}, {'text': 'India', 'indices': [220, 226]}, {'text': 'CoronaWarriors', 'indices': [227, 242]}, {'text': 'IndiaFightsCorona', 'indices': [243, 261]}, {'text': 'FeedTheNeedy', 'indices': [262, 275]}]",[],"Rohini, New Delhi",,
13,1264215286456221697,1106626978126290944,Thank you sir but sorry to say that the Distribution of Free Arhar Dal still didn't provide to the beneficiary of Dhamnagar Block .So please look into this matter.thank you. https://t.co/78c8HuponK,2020-05-23 15:23:06,en,[],[],"Bhadrak, India",,
14,1264215579017142273,141511210,I DON'T NEED NO MASK AND GLOVES! This biker seems to be cocking a snook at lockdown guildelines by not putting on any protective gear yet covering the mirrors of his bike woth gloves. 📷 @satejss #satejshinde #midday #news #COVID19 #lockdown #nomask #nogloves #thakurvillage https://t.co/FegcWoOFne,2020-05-23 15:24:16,en,"[{'text': 'satejshinde', 'indices': [195, 207]}, {'text': 'midday', 'indices': [208, 215]}, {'text': 'news', 'indices': [216, 221]}, {'text': 'COVID19', 'indices': [222, 230]}, {'text': 'lockdown', 'indices': [231, 240]}, {'text': 'nomask', 'indices': [241, 248]}, {'text': 'nogloves', 'indices': [249, 258]}, {'text': 'thakurvillage', 'indices': [259, 273]}]",[],"Thakurwadi, Dombivli West",,
15,1264215734609043457,2597666894,"CM Uddhav Balasaheb Thackeray today held a video conference with the BMC's hospitals, deans, medical officers and doctors. 

He expressed that there is no doubt that they will be the architects of this victory once the Corona pandemic is over.",2020-05-23 15:24:53,en,[],[],"Mantralaya, Mumbai",,
16,1264215737230491650,2597666894,"The patient doubling rate in Mumbai has increased to 14 days. The recovery rate is also increasing.

He added that we have been fighting this battle for over two months now and also expressed confidence that we will stop the spread of Corona.",2020-05-23 15:24:54,en,[],[],"Mantralaya, Mumbai",,
17,1264215739914838016,2597666894,"We are following directives and protocols laid down by the Union Ministry of Health and also taking measures to aid treatment.

We are focusing on setting up field hospitals. The Corona-related medical infrastructure will be managed through a control room.",2020-05-23 15:24:55,en,[],[],"Mantralaya, Mumbai",,
18,1264215783057522692,1255335857109848065,"```If the people of the Jamaat turned out to be Corona positive, they were also called traitors and if the people of their own channel came to be Corona positive, they started thinking of it as warrior. @sudhirchodhari sir nothing was understood```
@zee24taasnews",2020-05-23 15:25:05,en,[],[],,,
19,1264215864531800066,923194311524491264,"Date : 28/04/2020
Food Distribution done by Umeed Ki Kiran NGO for 6480 poor people in Lockdown🙏
Place : Shahberi, UP 🇮🇳 
Jai Hind 🇮🇳
@SR_SandeepRana

#COVID19 #UmeedKiKiran #SandeepRana #UKK #Bharat
#IndiaFightsCOVID19
#India #CoronaWarriors
#IndiaFightsCorona
#FeedTheNeedy https://t.co/ICWuIpGkP3",2020-05-23 15:25:24,en,"[{'text': 'COVID19', 'indices': [151, 159]}, {'text': 'UmeedKiKiran', 'indices': [160, 173]}, {'text': 'SandeepRana', 'indices': [174, 186]}, {'text': 'UKK', 'indices': [187, 191]}, {'text': 'Bharat', 'indices': [192, 199]}, {'text': 'IndiaFightsCOVID19', 'indices': [200, 219]}, {'text': 'India', 'indices': [220, 226]}, {'text': 'CoronaWarriors', 'indices': [227, 242]}, {'text': 'IndiaFightsCorona', 'indices': [243, 261]}, {'text': 'FeedTheNeedy', 'indices': [262, 275]}]",[],"Rohini, New Delhi",,
20,1264215887537733632,928907088,"#IndianRailway Seriously?

Distance of 2000 KMS for which people should travel In AC Coaches, Instead travelling in General Coaches, and not even in Sleeper Coaches?

1 Death ? 

Warm Water Bottles in 45°C?

-With Due Respect, If Not Possible, Don't Immigrate Stranded Migrants. https://t.co/5O0KK6kNhI",2020-05-23 15:25:30,en,"[{'text': 'IndianRailway', 'indices': [0, 14]}]",[],"Himachal Pradesh, India",,
21,1264215938804658177,888832797317713920,"https://t.co/mWjJVja1hx
 
Take a glance 

#Covid_19india #COVID #coronavirus #CoronaUpdates #blogger #blog #bloggers #newsblog @Blogger https://t.co/Gin662igMI",2020-05-23 15:25:42,en,"[{'text': 'Covid_19india', 'indices': [42, 56]}, {'text': 'COVID', 'indices': [57, 63]}, {'text': 'coronavirus', 'indices': [64, 76]}, {'text': 'CoronaUpdates', 'indices': [77, 91]}, {'text': 'blogger', 'indices': [92, 100]}, {'text': 'blog', 'indices': [101, 106]}, {'text': 'bloggers', 'indices': [107, 116]}, {'text': 'newsblog', 'indices': [117, 126]}]",[],"Kolkata, India",,
22,1264216029355487232,567791723,"India Promise &amp; Think India present a discussion on ""India after Covid: Opportunities &amp; Challenges"".

To join, visit https://t.co/4fCZC21ELR &amp; download our app or click: 

https://t.co/p6W4XPBSSh 

24th May 2020

4:00 PM - 5:00 PM https://t.co/utc6IDNhPh",2020-05-23 15:26:04,en,[],[],"New Delhi, India",,
23,1264216225539715073,4621093754,"First case of #Covid19 In #Narsinghpur and with this all District of #MP are infected. 
#CoronaUpdates @dmnarsinghpur https://t.co/gBha8rQG6n",2020-05-23 15:26:50,en,"[{'text': 'Covid19', 'indices': [14, 22]}, {'text': 'Narsinghpur', 'indices': [26, 38]}, {'text': 'MP', 'indices': [69, 72]}, {'text': 'CoronaUpdates', 'indices': [88, 102]}]",[],"Hyderabad, India",,
24,1264216531480657920,703605698354020352,@Sukanya32406683 @AhemSharrma @dr_neerja All those are well off should go to villages to their native places and promote Agriculture.After the Corona pandemic people should value their roots.What a situation has come what @ashish30sharma said is 200 % correct.,2020-05-23 15:28:03,en,[],[], India,,
25,1264216556386516992,969782168821125120,"Antibody test results from London, UK, estimate 1.6 million to be CoVID positive, NOT 26,000 as thought earlier (through RT-PCR testing).

Death Rate now reduced from a massive, panic-inducing 23% to just 0.3%.

THIS is why antibody tests are crucial. https://t.co/YS7mbGBCyP",2020-05-23 15:28:09,en,[],[],,,
26,1264216620571844613,2389670276,Immunity Booster #Khakhra https://t.co/PqmJvYnj79,2020-05-23 15:28:25,en,"[{'text': 'Khakhra', 'indices': [17, 25]}]",[],"Mumbai, India",,
27,1264216725072969734,799998182209961984,"It's her CONSTITUTIONAL RIGHT to get COVID 19 people. Have a little consideration here. 🙄 Frankly, I'm getting to the point where if they insist on getting sick...let them.
But they need to deal with it at home. https://t.co/aI281zjQtW",2020-05-23 15:28:49,en,[],[],"Trivandrum, India via Seattle ",,
28,1264216728638074882,427299005,"@TelanganaCMO @TelanganaHealth @kishanreddybjp should wear #corona kit supplied to Gandhi Hospital,  inpect hospital and Mortuary were Corona effected Dead bodies and non corona dead bodies stored together without A.C Boxes.. https://t.co/FNOgRfbgt5",2020-05-23 15:28:50,en,"[{'text': 'corona', 'indices': [59, 66]}]",[],hyderabad,,
29,1264216784300900352,1140885050034200577,"#QuarantineforHCWs 

""Black ribbon protest"" in delhi hospital https://t.co/WfM9v0qidC",2020-05-23 15:29:04,en,"[{'text': 'QuarantineforHCWs', 'indices': [0, 18]}]",[],"New Delhi, India",,
30,1264217108310704128,923194311524491264,"1
Date : 29/04/2020
Food Distribution done by Umeed Ki Kiran NGO for 6660 poor people in Lockdown🙏
Place : Rohini, Delhi 🇮🇳 
Jai Hind🇮🇳
@SR_SandeepRana

#COVID19 #UmeedKiKiran #SandeepRana #UKK #Bharat
#IndiaFightsCOVID19
#India #CoronaWarriors
#IndiaFightsCorona
#FeedTheNeedy https://t.co/gXHxIZl3AW",2020-05-23 15:30:21,en,"[{'text': 'COVID19', 'indices': [153, 161]}, {'text': 'UmeedKiKiran', 'indices': [162, 175]}, {'text': 'SandeepRana', 'indices': [176, 188]}, {'text': 'UKK', 'indices': [189, 193]}, {'text': 'Bharat', 'indices': [194, 201]}, {'text': 'IndiaFightsCOVID19', 'indices': [202, 221]}, {'text': 'India', 'indices': [222, 228]}, {'text': 'CoronaWarriors', 'indices': [229, 244]}, {'text': 'IndiaFightsCorona', 'indices': [245, 263]}, {'text': 'FeedTheNeedy', 'indices': [264, 277]}]",[],"Rohini, New Delhi",,
31,1264217181287415808,2887067942,"@dav14faridabad @deepakthareja27 @NcrParents @GroupPkl @ParentsGurgaon @ChdParentsAssn @Faridabadparen1 @ParentsRewari @jhaasudha @SACHINS35234618 @IndiaAspa @cmohry Parents are seeking relief from @cmohry and not from schools.

Schools have stooped to lowest level possible with their lawyers saying that there is no loss of income for Parents in Covid.",2020-05-23 15:30:38,en,[],[],"Gurgaon, India",,
32,1264217191068680192,449729783,Very effective ... Congratulations @drharshvardhan sir https://t.co/FSvrA3ZBtu,2020-05-23 15:30:41,en,[],[],"Siwan, India",,
33,1264217253458763776,221359256,"Udhav+power+Antio must be arrested for Crime Against Humanity tried and Hanged.Dismiss Maharashtra Govt, promulgate Army Rule.Let Civil Adm work under Indian Army. https://t.co/xJ1FXSQRlH",2020-05-23 15:30:55,en,[],[],New Delhi,,
34,1264217269783220230,1395037988,"One of my friend is having fever from last 2-3 days none of the hospitals are taking addmission for him and not getting any help for covid test ,please help urgently @OfficeofUT @mybmc @PMOIndia @corona @MantralayaRoom @projectmumbai1 @COVIDNewsByMIB @RubikaLiyaquat @ABPNews",2020-05-23 15:30:59,en,[],[],Mumbai,,
